TAGNAME,TIME,SUNANGLE,VALUE,Latitude,Longitude,Temp 2m,Dewpoint 2m,Pressure,Precipitation,GHI,DHI,BNI,Location,Date,Time,Date.1,Timestamp,Year,hours
Main Status,27-06-2023 18:08,20.33532755,1,50.235,-5.401,16.799524,15.3542262,100885.8377,0.000545414,145.9255867,88.92618,207.69544,Godrevy,27-06-2023 00:00,18:08:00,27-06-2023,00:00:00,2023,18.13333333
ML1 Status,27-06-2023 16:03,40.73725628,0,49.868,-6.435,15.64279869,14.43926497,101234.2177,0.000105872,143.4915905,142.710622,1.930422,BishopRock,27-06-2023 00:00,16:03:54,27-06-2023,00:00:00,2023,16.065
ML1 Status,27-06-2023 15:28,45.12650659,1,50.535,-5.034,17.12966667,15.2010768,100804.3159,0.002023657,136.1552405,136.1552405,0,Trevose,27-06-2023 00:00,15:28:33,27-06-2023,00:00:00,2023,15.47583333
ML1 Status,27-06-2023 14:34,53.15488169,1,49.961,-5.203,16.07788998,14.7595105,100976.734,8.34091E-06,243.6924844,241.7622444,3.363995556,Lizard,27-06-2023 00:00,14:34:40,27-06-2023,00:00:00,2023,14.57777778
ML1 Status,27-06-2023 14:23,54.58620589,0,49.961,-5.203,15.70881574,14.76486145,100978.184,5.33479E-05,250.7970128,250.7970128,0,Lizard,27-06-2023 00:00,14:23:40,27-06-2023,00:00:00,2023,14.39444444
ML1 Status,27-06-2023 14:14,55.98224533,0,49.935,-5.801,15.62376303,14.50312666,101144.3262,0.000277162,208.9482814,208.9482814,0,WolfRock,27-06-2023 00:00,14:14:53,27-06-2023,00:00:00,2023,14.24805556
ML1 Status,27-06-2023 14:03,57.59424511,1,49.868,-6.435,15.4698183,14.05220617,101249.8007,0.000722831,162.8372158,162.8372158,0,BishopRock,27-06-2023 00:00,14:03:55,27-06-2023,00:00:00,2023,14.06527778
ML1 Status,27-06-2023 13:43,59.6527002,0,49.868,-6.435,15.57013559,14.21103368,101245.0697,0.000469352,187.9344687,187.9344687,0,BishopRock,27-06-2023 00:00,13:43:56,27-06-2023,00:00:00,2023,13.73222222
ML1 Status,27-06-2023 13:34,60.19103522,1,49.935,-5.801,15.65067478,14.53267972,101141.3463,0.000212535,189.6861132,189.6861132,0,WolfRock,27-06-2023 00:00,13:34:52,27-06-2023,00:00:00,2023,13.58111111
ML1 Status,27-06-2023 13:34,59.98511184,1,49.961,-5.203,15.77674457,14.75453541,100977.105,4.20028E-05,242.9144104,242.9144104,0,Lizard,27-06-2023 00:00,13:34:38,27-06-2023,00:00:00,2023,13.57722222
ML1 Status,27-06-2023 13:26,60.67125899,0,49.961,-5.203,15.59895469,14.86227872,100980.5124,9.69392E-05,266.7495145,266.7495145,0,Lizard,27-06-2023 00:00,13:26:37,27-06-2023,00:00:00,2023,13.44361111
ML1 Status,27-06-2023 13:09,61.30301733,0,50.535,-5.034,16.48391243,15.17096029,100825.073,0.001665531,311.2507544,311.2507544,0,Trevose,27-06-2023 00:00,13:09:49,27-06-2023,00:00:00,2023,13.16361111
ML1 Status,27-06-2023 12:33,62.69711358,1,50.535,-5.034,16.65248503,15.24878557,100823.3989,0.001771191,273.1963322,273.1963322,0,Trevose,27-06-2023 00:00,12:33:29,27-06-2023,00:00:00,2023,12.55805556
ML1 Status,27-06-2023 12:23,63.41997983,1,49.868,-6.435,15.06474822,13.51559661,101239.1831,0.001883318,257.4056606,257.4056606,0,BishopRock,27-06-2023 00:00,12:23:57,27-06-2023,00:00:00,2023,12.39916667
ML1 Status,27-06-2023 12:03,62.99344134,0,49.868,-6.435,14.99696776,13.42653253,101231.7,0.00212401,269.1516741,269.1516741,0,BishopRock,27-06-2023 00:00,12:03:56,27-06-2023,00:00:00,2023,12.06555556
ML1 Status,27-06-2023 11:03,58.68386518,1,49.868,-6.435,14.90235086,13.35456977,101244.6508,0.002399567,214.8225616,214.8225616,0,BishopRock,27-06-2023 00:00,11:03:56,27-06-2023,00:00:00,2023,11.06555556
ML1 Status,27-06-2023 10:34,55.63281285,0,49.935,-5.801,15.09826991,13.74164529,101131.9589,0.001930598,209.1972148,209.1972148,0,WolfRock,27-06-2023 00:00,10:34:51,27-06-2023,00:00:00,2023,10.58083333
ML1 Status,27-06-2023 10:34,55.84951085,1,49.961,-5.203,15.15064306,14.25676181,100956.9995,0.001224682,275.6411105,275.6411105,0,Lizard,27-06-2023 00:00,10:34:19,27-06-2023,00:00:00,2023,10.57194444
ML1 Status,27-06-2023 10:21,54.29370987,0,49.961,-5.203,14.96147726,13.75355926,100952.257,0.002150674,180.0100512,180.0100512,0,Lizard,27-06-2023 00:00,10:21:51,27-06-2023,00:00:00,2023,10.36416667
ML1 Status,27-06-2023 10:04,51.70969904,0,50.535,-5.034,14.71337795,13.17321996,100803.214,0.002257529,258.4266355,258.4266355,0,Trevose,27-06-2023 00:00,10:04:03,27-06-2023,00:00:00,2023,10.0675
ML1 Status,27-06-2023 09:58,51.22670222,1,49.961,-5.203,14.9935668,13.95588245,100954.2334,0.001794706,228.1733461,228.1733461,0,Lizard,27-06-2023 00:00,09:58:59,27-06-2023,00:00:00,2023,9.983055556
ML1 Status,27-06-2023 09:43,48.82417635,1,50.535,-5.034,14.98342434,13.57800537,100800.8301,0.002085551,305.8147772,305.8147772,0,Trevose,27-06-2023 00:00,09:43:13,27-06-2023,00:00:00,2023,9.720277778
ML1 Status,27-06-2023 09:34,47.40663547,1,49.935,-5.801,14.95264167,13.49945963,101130.2114,0.002527474,182.718255,182.718255,0,WolfRock,27-06-2023 00:00,09:34:50,27-06-2023,00:00:00,2023,9.580555556
ML1 Status,27-06-2023 09:14,44.75556926,0,49.961,-5.203,14.63226768,13.1294694,100967.8365,0.002440268,177.054592,142.4398829,50.218506,Lizard,27-06-2023 00:00,09:14:52,27-06-2023,00:00:00,2023,9.247777778
ML1 Status,27-06-2023 08:47,40.57335906,1,49.961,-5.203,14.85939804,13.49911008,100955.5826,0.002381617,158.475324,149.1953097,13.463307,Lizard,27-06-2023 00:00,08:47:54,27-06-2023,00:00:00,2023,8.798333333
ML1 Status,27-06-2023 08:43,39.18357949,0,49.868,-6.435,14.88694653,13.26803404,101228.5012,0.002575906,192.1106874,178.4772639,20.032643,BishopRock,27-06-2023 00:00,08:43:56,27-06-2023,00:00:00,2023,8.732222222
Main Status,27-06-2023 07:28,27.69710693,0,50.235,-5.401,14.2570349,12.48616342,100940.9274,0.001215365,164.5559667,100.74952,100.2105067,Godrevy,27-06-2023 00:00,07:28:00,27-06-2023,00:00:00,2023,7.466666667
ML1 Status,27-06-2023 07:03,23.16416309,1,49.868,-6.435,15.11764319,13.20707176,101278.2464,0.001327553,79.16331083,70.13474792,14.35109097,BishopRock,27-06-2023 00:00,07:03:55,27-06-2023,00:00:00,2023,7.065277778
Main Status,27-06-2023 07:01,23.41531256,1,50.235,-5.401,14.33716529,12.505181,100942.0666,0.001141496,79.99151667,77.712715,3.578946667,Godrevy,27-06-2023 00:00,07:01:00,27-06-2023,00:00:00,2023,7.016666667
Main Status,27-06-2023 06:50,21.68613406,0,50.235,-5.401,14.19174348,12.47066761,100939.9992,0.001275554,233.4603333,119.52025,178.9473333,Godrevy,27-06-2023 00:00,06:50:00,27-06-2023,00:00:00,2023,6.833333333
ML1 Status,27-06-2023 06:34,19.00681136,0,49.935,-5.801,14.73206934,12.82263046,101159.2876,0.002318151,196.6703624,111.735976,133.9787696,WolfRock,27-06-2023 00:00,06:34:52,27-06-2023,00:00:00,2023,6.581111111
ML1 Status,27-06-2023 06:02,14.40492872,0,49.961,-5.203,14.68412401,12.59041563,101013.1131,0.001421314,46.14083344,46.14083344,0,Lizard,27-06-2023 00:00,06:02:28,27-06-2023,00:00:00,2023,6.041111111
Optic Main,27-06-2023 04:38,9.660330131,0,59.854,-1.276,10.74091325,8.900353901,101867.9888,1.5272E-05,35.05840222,35.05840222,0,Sumburgh_Head,27-06-2023 00:00,04:38:29,27-06-2023,00:00:00,2023,4.641388889
ML1 Status,27-06-2023 04:28,0.793447548,0,49.868,-6.435,14.96920669,12.58325992,101332.8048,0.001799787,18.38147606,18.38147606,0,BishopRock,27-06-2023 00:00,04:28:46,27-06-2023,00:00:00,2023,4.479444444
Main Optic,27-06-2023 04:24,6.693223385,0,58.672,-3.377,9.766042436,8.15179938,101686.6212,1.86055E-06,36.32975456,36.30410044,0.085002556,Dunnet_Head,27-06-2023 00:00,04:24:52,27-06-2023,00:00:00,2023,4.414444444
ML1 Status,27-06-2023 04:20,1.602896094,0,51.2,-4.202,14.30365042,12.60348663,101104.1908,1.79942E-06,29.80950375,28.45001389,13.26944111,BullPointPost,27-06-2023 00:00,04:20:35,27-06-2023,00:00:00,2023,4.343055556
Light,27-06-2023 03:53,3.456350634,0,59.086,-4.407,11.08290489,8.633135073,102063.1416,9.67412E-06,17.44572692,17.44572692,0,Sule_Skerry,27-06-2023 00:00,03:53:19,27-06-2023,00:00:00,2023,3.888611111
ML1 Status,27-06-2023 03:52,-1.774706728,0,50.535,-5.034,14.65828701,12.37326842,100896.4115,0.000213904,27.04968944,27.04968944,0,Trevose,27-06-2023 00:00,03:52:20,27-06-2023,00:00:00,2023,3.872222222
Main Optic,27-06-2023 03:41,4.726289414,0,60.741,-0.795,11.11952443,9.596701302,101761.8941,5.72206E-05,22.61171283,22.61171283,0,Balta_Sound,27-06-2023 00:00,03:41:01,27-06-2023,00:00:00,2023,3.683611111
Optic Main,27-06-2023 03:28,2.181587607,0,59.39,-2.382,10.53743545,7.912894832,102049.8488,8.12165E-06,12.52441117,12.52441117,0,North_Ronaldsay,27-06-2023 00:00,03:28:09,27-06-2023,00:00:00,2023,3.469166667
Light,27-06-2023 03:16,0.729124988,0,58.85,-3.014,10.28004865,8.434605238,101933.1489,1.12371E-06,12.92316672,12.89708839,0.366378889,Flotta_Grinds_Buoy,27-06-2023 00:00,03:16:46,27-06-2023,00:00:00,2023,3.279444444
Main optic,27-06-2023 02:40,-0.368561063,0,59.998,-1.159,10.76168769,8.726785292,101866.8796,6.45859E-06,19.65894444,19.61495694,0.616495833,Mousa,27-06-2023 00:00,02:40:50,27-06-2023,00:00:00,2023,2.680555556
Light,27-06-2023 02:22,-2.657350837,0,59.122,-5.816,11.18335128,8.762239228,102132.6937,1.81618E-05,1.822872333,1.822872333,0,North_Rona,27-06-2023 00:00,02:22:44,27-06-2023,00:00:00,2023,2.378888889
Light,26-06-2023 22:46,-4.429372126,1,59.122,-5.816,11.03182345,8.324271361,102224.216,1.76056E-05,0,0,0,North_Rona,26-06-2023 00:00,22:46:44,26-06-2023,00:00:00,2023,22.77888889
Main optic,26-06-2023 22:19,-2.361743878,1,59.998,-1.159,10.760995,8.966764242,102026.855,2.48827E-07,0,0,0,Mousa,26-06-2023 00:00,22:19:20,26-06-2023,00:00:00,2023,22.32222222
Light,26-06-2023 22:17,-2.338142159,1,59.086,-4.407,10.91794312,8.250057837,102301.0369,4.22974E-06,0,0,0,Sule_Skerry,26-06-2023 00:00,22:17:19,26-06-2023,00:00:00,2023,22.28861111
Optic Main,26-06-2023 22:05,-1.86760936,1,59.854,-1.276,10.74590831,8.985189673,102113.1861,5.92602E-08,0,0,0,Sumburgh_Head,26-06-2023 00:00,22:05:03,26-06-2023,00:00:00,2023,22.08416667
Optic Main,26-06-2023 21:57,-1.634237271,1,59.39,-2.382,10.63867716,8.923658784,102203.2837,7.18837E-07,0,0,0,North_Ronaldsay,26-06-2023 00:00,21:57:26,26-06-2023,00:00:00,2023,21.95722222
Main Optic,26-06-2023 21:50,-0.802577803,1,60.741,-0.795,11.12459133,8.781712188,101929.4117,7.76387E-06,0,0,0,Balta_Sound,26-06-2023 00:00,21:50:56,26-06-2023,00:00:00,2023,21.84888889
Light,26-06-2023 21:41,-1.070174529,1,58.85,-3.014,10.41495514,8.32427958,102098.7196,6.7186E-07,0,0,0,Flotta_Grinds_Buoy,26-06-2023 00:00,21:41:47,26-06-2023,00:00:00,2023,21.69638889
Main Optic,26-06-2023 21:23,-0.00277029,1,58.672,-3.377,10.39162269,7.822331677,101898.9202,0,0.180780667,0.180780667,0,Dunnet_Head,26-06-2023 00:00,21:23:39,26-06-2023,00:00:00,2023,21.39416667
ML1 Status,26-06-2023 21:04,-2.483918033,1,49.868,-6.435,14.73597383,10.54345543,101681.4809,2.21481E-06,0,0,0,BishopRock,26-06-2023 00:00,21:04:11,26-06-2023,00:00:00,2023,21.06972222
ML1 Status,26-06-2023 20:50,-1.505025673,1,49.935,-5.801,14.20786441,10.32679215,101595.8833,0.000444924,0,0,0,WolfRock,26-06-2023 00:00,20:50:19,26-06-2023,00:00:00,2023,20.83861111
ML1 Status,26-06-2023 20:47,-1.235202359,1,51.2,-4.202,15.14571674,11.52705402,101286.8283,0,0,0,0,BullPointPost,26-06-2023 00:00,20:47:53,26-06-2023,00:00:00,2023,20.79805556
ML1 Status,26-06-2023 20:46,-1.396979018,1,49.961,-5.203,13.50514005,9.992970374,101441.4706,0.000908355,0,0,0,Lizard,26-06-2023 00:00,20:46:42,26-06-2023,00:00:00,2023,20.77833333
ML1 Status,26-06-2023 20:44,-1.007057498,1,50.535,-5.034,14.61067845,10.58994882,101210.728,1.57761E-05,0,0,0,Trevose,26-06-2023 00:00,20:44:41,26-06-2023,00:00:00,2023,20.74472222
Main Status,26-06-2023 19:45,5.99624655,1,50.235,-5.401,14.37939469,10.98089421,101348.4795,0.000308231,0.570339,0.570339,0,Godrevy,26-06-2023 00:00,19:45:09,26-06-2023,00:00:00,2023,19.7525
ML1 Status,26-06-2023 05:20,8.699214085,0,50.535,-5.034,11.99955505,10.12500139,101108,9.99722E-05,51.84346181,51.84346181,0,Trevose,26-06-2023 00:00,05:20:49,26-06-2023,00:00:00,2023,5.346944444
Main Status,26-06-2023 05:12,7.126646699,0,50.235,-5.401,12.02411132,10.05913345,101296.0538,4.16984E-05,63.45176,55.73384,23.5243,Godrevy,26-06-2023 00:00,05:12:00,26-06-2023,00:00:00,2023,5.2
Main Optic,26-06-2023 05:10,11.77450505,0,58.672,-3.377,9.97432948,6.420372659,102032.8196,3.37525E-07,30.2645155,30.2645155,0,Dunnet_Head,26-06-2023 00:00,05:10:18,26-06-2023,00:00:00,2023,5.171666667
ML1 Status,26-06-2023 04:48,4.271966148,1,50.535,-5.034,12.22742963,10.29220184,101107.1451,5.75536E-05,80.27948472,80.27948472,0,Trevose,26-06-2023 00:00,04:48:10,26-06-2023,00:00:00,2023,4.802777778
ML1 Status,26-06-2023 04:26,2.300930221,0,51.2,-4.202,13.02118498,10.40731022,101160.3026,0.000103838,48.81857136,34.63125806,69.92707031,BullPointPost,26-06-2023 00:00,04:26:07,26-06-2023,00:00:00,2023,4.435277778
ML1 Status,26-06-2023 04:14,-0.363028396,0,49.935,-5.801,13.1602015,9.194716644,101653.878,3.24454E-05,16.18452667,16.18452667,0,WolfRock,26-06-2023 00:00,04:14:30,26-06-2023,00:00:00,2023,4.241666667
ML1 Status,26-06-2023 04:12,-0.847758597,0,49.868,-6.435,13.08808872,9.320403973,101764.3844,6.6417E-05,14.01543822,14.01543822,0,BishopRock,26-06-2023 00:00,04:12:16,26-06-2023,00:00:00,2023,4.204444444
ML1 Status,26-06-2023 04:04,-0.696578603,0,50.535,-5.034,11.74822434,9.746535492,101107.9233,0.000186664,11.34155533,11.34155533,0,Trevose,26-06-2023 00:00,04:04:44,26-06-2023,00:00:00,2023,4.078888889
ML1 Status,26-06-2023 04:00,-1.392060961,0,49.961,-5.203,12.29648955,9.429420577,101468.9439,1.52687E-05,7.231962056,7.231962056,0,Lizard,26-06-2023 00:00,04:00:37,26-06-2023,00:00:00,2023,4.010277778
Optic Main,26-06-2023 03:58,4.951280968,0,59.39,-2.382,10.13302355,5.993245218,102414.438,0,30.16164989,30.16164989,0,North_Ronaldsay,26-06-2023 00:00,03:58:38,26-06-2023,00:00:00,2023,3.977222222
Light,26-06-2023 03:41,2.453164039,0,59.086,-4.407,9.828819136,4.99667341,102545.0071,0,28.93810222,28.90198222,0.5026,Sule_Skerry,26-06-2023 00:00,03:41:20,26-06-2023,00:00:00,2023,3.688888889
Optic Main,26-06-2023 03:34,3.486981258,0,59.854,-1.276,10.26661322,6.800041676,102305.5792,1.79965E-06,31.38772689,31.38772689,0,Sumburgh_Head,26-06-2023 00:00,03:34:52,26-06-2023,00:00:00,2023,3.581111111
Light,26-06-2023 03:28,1.712127361,0,58.85,-3.014,10.02091486,6.331313932,102242.8179,2.57274E-07,18.5157775,17.45950028,14.06380756,Flotta_Grinds_Buoy,26-06-2023 00:00,03:28:46,26-06-2023,00:00:00,2023,3.479444444
Main Optic,26-06-2023 02:59,1.471105566,0,60.741,-0.795,10.09605053,5.97942651,102275.1025,0,27.00171944,27.00148889,0.003833333,Balta_Sound,26-06-2023 00:00,02:59:35,26-06-2023,00:00:00,2023,2.993055556
Main optic,26-06-2023 02:43,-0.158628862,0,59.998,-1.159,10.33056555,6.729864653,102239.3797,3.58596E-07,26.31352572,25.90121697,5.597263583,Mousa,26-06-2023 00:00,02:43:47,26-06-2023,00:00:00,2023,2.729722222
Light,26-06-2023 01:16,-6.800039006,0,59.122,-5.816,9.247962884,4.727589423,102587.4936,0,0,0,0,North_Rona,26-06-2023 00:00,01:16:45,26-06-2023,00:00:00,2023,1.279166667
Light,25-06-2023 23:04,-5.619288836,1,59.122,-5.816,9.412019243,4.635407917,102664.1153,0,0,0,0,North_Rona,25-06-2023 00:00,23:04:44,25-06-2023,00:00:00,2023,23.07888889
Main optic,25-06-2023 22:20,-2.371713179,1,59.998,-1.159,10.7350024,7.170031256,102261.8048,1.40404E-07,0,0,0,Mousa,25-06-2023 00:00,22:20:03,25-06-2023,00:00:00,2023,22.33416667
Optic Main,25-06-2023 22:14,-2.234040471,1,59.854,-1.276,10.74450967,7.305915355,102313.1882,0,0,0,0,Sumburgh_Head,25-06-2023 00:00,22:14:39,25-06-2023,00:00:00,2023,22.24416667
Light,25-06-2023 22:05,-1.788952795,1,59.086,-4.407,10.18968397,5.380220293,102609.391,4.62067E-06,0,0,0,Sule_Skerry,25-06-2023 00:00,22:05:20,25-06-2023,00:00:00,2023,22.08888889
Main Optic,25-06-2023 21:36,-0.060104824,1,60.741,-0.795,10.77017135,6.297026334,102334.375,3.32469E-07,0,0,0,Balta_Sound,25-06-2023 00:00,21:36:45,25-06-2023,00:00:00,2023,21.6125
Optic Main,25-06-2023 21:24,0.171016811,1,59.39,-2.382,10.45022535,6.893341273,102410.0123,0,0.4008515,0.4008515,0,North_Ronaldsay,25-06-2023 00:00,21:24:18,25-06-2023,00:00:00,2023,21.405
Light,25-06-2023 21:18,0.40021352,1,58.85,-3.014,10.32003937,7.30796901,102251.6535,4.47728E-08,0.301416111,0.301416111,0,Flotta_Grinds_Buoy,25-06-2023 00:00,21:18:14,25-06-2023,00:00:00,2023,21.30388889
Main Optic,25-06-2023 21:08,1.137087331,1,58.672,-3.377,10.33961474,7.378705643,102031.7809,2.13817E-06,0.332966833,0.332966833,0,Dunnet_Head,25-06-2023 00:00,21:08:13,25-06-2023,00:00:00,2023,21.13694444
ML1 Status,25-06-2023 20:53,-1.959806028,1,49.961,-5.203,12.78616248,9.977219692,101643.4797,2.19311E-05,0,0,0,Lizard,25-06-2023 00:00,20:53:41,25-06-2023,00:00:00,2023,20.89472222
ML1 Status,25-06-2023 20:53,-1.705615202,1,50.535,-5.034,12.23043488,9.614170938,101325.1806,2.40214E-05,0,0,0,Trevose,25-06-2023 00:00,20:53:15,25-06-2023,00:00:00,2023,20.8875
ML1 Status,25-06-2023 20:47,-1.043790362,1,49.868,-6.435,13.33046869,9.665262888,101960.7753,7.70335E-05,0,0,0,BishopRock,25-06-2023 00:00,20:47:06,25-06-2023,00:00:00,2023,20.785
ML1 Status,25-06-2023 20:36,-0.216318855,1,49.935,-5.801,13.2122729,10.12999007,101848.054,0.000123522,0,0,0,WolfRock,25-06-2023 00:00,20:36:08,25-06-2023,00:00:00,2023,20.60222222
ML1 Status,25-06-2023 20:06,3.05387939,1,51.2,-4.202,13.18752255,10.03269012,101234.2167,3.55912E-05,1.917580667,1.917580667,0,BullPointPost,25-06-2023 00:00,20:06:57,25-06-2023,00:00:00,2023,20.11583333
ML1 Status,25-06-2023 19:14,9.584328908,1,50.184,-4.268,14.12841857,10.48710274,101467.4835,3.27428E-06,35.04711936,35.04711936,0,Eddystone,25-06-2023 00:00,19:14:41,25-06-2023,00:00:00,2023,19.24472222
Main Status,25-06-2023 19:02,12.12346368,1,50.235,-5.401,13.23150067,10.1263964,101537.3008,3.258E-05,35.32374,35.32374,0,Godrevy,25-06-2023 00:00,19:02:00,25-06-2023,00:00:00,2023,19.03333333
ML1 Status,25-06-2023 18:30,16.14986276,0,50.184,-4.268,14.00585059,10.58761228,101466.097,4.99415E-06,23.67184133,23.67184133,0,Eddystone,25-06-2023 00:00,18:30:24,25-06-2023,00:00:00,2023,18.50666667
ML1 Status,25-06-2023 16:14,37.65414645,1,50.184,-4.268,14.63507786,8.913922281,101514.7018,3.01203E-06,321.8106491,221.6690246,179.9022787,Eddystone,25-06-2023 00:00,16:14:17,25-06-2023,00:00:00,2023,16.23805556
ML1 Status,25-06-2023 16:06,38.95773587,0,50.184,-4.268,14.62771356,8.981296623,101519.7696,1.69367E-06,335.6758191,230.4003021,181.3464549,Eddystone,25-06-2023 00:00,16:06:02,25-06-2023,00:00:00,2023,16.10055556
ML1 Status,25-06-2023 07:09,25.03268941,0,49.961,-5.203,14.79814534,13.87541849,101778.5761,0.000103377,212.9864289,171.4335118,74.86788917,Lizard,25-06-2023 00:00,07:09:55,25-06-2023,00:00:00,2023,7.165277778
Main Status,25-06-2023 06:43,20.708261,0,50.235,-5.401,14.1922201,12.65687778,101675.5833,0.000123512,209.9715233,168.4340583,75.37489833,Godrevy,25-06-2023 00:00,06:43:00,25-06-2023,00:00:00,2023,6.716666667
ML1 Status,25-06-2023 06:24,17.89403011,1,49.961,-5.203,14.86200853,14.13605687,101772.832,0.000326023,123.4406279,111.1506681,23.11770481,Lizard,25-06-2023 00:00,06:24:31,25-06-2023,00:00:00,2023,6.408611111
ML1 Status,25-06-2023 05:54,12.99609463,0,49.935,-5.801,14.71181726,13.59868943,101975.1795,0.000209673,126.0139256,126.0139256,0,WolfRock,25-06-2023 00:00,05:54:46,25-06-2023,00:00:00,2023,5.912777778
ML1 Status,25-06-2023 05:40,11.27918486,0,49.961,-5.203,14.8293673,14.05766172,101773.3812,0.000219397,152.6610071,132.2417944,38.40902144,Lizard,25-06-2023 00:00,05:40:44,25-06-2023,00:00:00,2023,5.678888889
Main Optic,25-06-2023 04:59,10.54245162,0,58.672,-3.377,9.779299934,7.25184925,101841.3134,7.57635E-05,69.341914,69.341914,0,Dunnet_Head,25-06-2023 00:00,04:59:08,25-06-2023,00:00:00,2023,4.985555556
ML1 Status,25-06-2023 04:46,4.946814451,0,51.2,-4.202,13.06000436,11.47780392,101438.9908,3.96627E-05,93.47817261,92.84859594,1.556088,BullPointPost,25-06-2023 00:00,04:46:59,25-06-2023,00:00:00,2023,4.783055556
ML1 Status,25-06-2023 04:46,2.98160062,0,49.868,-6.435,14.98797481,14.11171452,102095.1556,0.000508638,38.93244822,38.90618389,0.308367889,BishopRock,25-06-2023 00:00,04:46:04,25-06-2023,00:00:00,2023,4.767777778
ML1 Status,25-06-2023 04:45,3.923692668,0,50.535,-5.034,14.12030872,13.27413805,101448.3772,0.000210816,60.26129556,60.26129556,0,Trevose,25-06-2023 00:00,04:45:04,25-06-2023,00:00:00,2023,4.751111111
Optic Main,25-06-2023 03:29,3.088585502,0,59.854,-1.276,10.20178355,7.358028031,101942.1277,4.62669E-05,24.1867065,24.177667,0.127361,Sumburgh_Head,25-06-2023 00:00,03:29:42,25-06-2023,00:00:00,2023,3.495
Optic Main,25-06-2023 03:25,2.05414887,0,59.39,-2.382,9.634036824,7.770138431,102106.915,6.64719E-05,15.65460075,15.65460075,0,North_Ronaldsay,25-06-2023 00:00,03:25:27,25-06-2023,00:00:00,2023,3.424166667
Light,25-06-2023 03:22,1.275973785,0,58.85,-3.014,9.682041901,7.558839406,101982.1257,6.26108E-05,14.69699058,14.66019697,0.505547139,Flotta_Grinds_Buoy,25-06-2023 00:00,03:22:47,25-06-2023,00:00:00,2023,3.379722222
Main Optic,25-06-2023 03:18,2.942473668,0,60.741,-0.795,10.25464189,7.322416924,101985.0638,8.64709E-05,35.18624172,31.31797717,23.41488344,Balta_Sound,25-06-2023 00:00,03:18:38,25-06-2023,00:00:00,2023,3.310555556
Light,25-06-2023 03:11,0.191714192,0,59.086,-4.407,9.826112398,6.679313986,102421.6083,3.36078E-05,9.657494444,9.657494444,0,Sule_Skerry,25-06-2023 00:00,03:11:20,25-06-2023,00:00:00,2023,3.188888889
Main optic,25-06-2023 02:28,-0.925791054,0,59.998,-1.159,10.3022484,7.212408577,101897.1471,4.6399E-05,8.449321444,8.417904889,0.426889889,Mousa,25-06-2023 00:00,02:28:52,25-06-2023,00:00:00,2023,2.481111111
Light,25-06-2023 02:28,-2.289357747,0,59.122,-5.816,9.601952242,5.559211172,102568.2215,2.34902E-05,2.768456056,2.768456056,0,North_Rona,25-06-2023 00:00,02:28:46,25-06-2023,00:00:00,2023,2.479444444
Light,24-06-2023 22:34,-2.904932814,1,59.122,-5.816,9.58891047,6.488980478,102526.9728,2.9514E-05,0,0,0,North_Rona,24-06-2023 00:00,22:34:46,24-06-2023,00:00:00,2023,22.57944444
Optic Main,24-06-2023 22:03,-1.883830633,1,59.39,-2.382,10.40909699,7.348295404,101999.1705,1.93708E-05,0,0,0,North_Ronaldsay,24-06-2023 00:00,22:03:46,24-06-2023,00:00:00,2023,22.06277778
Main optic,24-06-2023 22:02,-1.687952547,1,59.998,-1.159,10.48034518,7.21887847,101813.3851,7.59732E-05,0,0,0,Mousa,24-06-2023 00:00,22:02:55,24-06-2023,00:00:00,2023,22.04861111
Light,24-06-2023 21:34,-0.658063647,1,58.85,-3.014,10.29761994,7.392329878,101882.812,2.55914E-05,0,0,0,Flotta_Grinds_Buoy,24-06-2023 00:00,21:34:47,24-06-2023,00:00:00,2023,21.57972222
Light,24-06-2023 21:23,0.597047593,1,59.086,-4.407,10.43603069,6.970552143,102268.7419,5.61936E-05,0.846920417,0.846920417,0,Sule_Skerry,24-06-2023 00:00,21:23:21,24-06-2023,00:00:00,2023,21.38916667
Optic Main,24-06-2023 21:13,0.927498281,1,59.854,-1.276,10.56938764,7.503635976,101819.3103,0.000106886,0.44516,0.44516,0,Sumburgh_Head,24-06-2023 00:00,21:13:30,24-06-2023,00:00:00,2023,21.225
Main Optic,24-06-2023 21:02,2.223032554,1,60.741,-0.795,10.4099153,6.898295956,101897.0156,4.28807E-05,1.458463667,1.458463667,0,Balta_Sound,24-06-2023 00:00,21:02:18,24-06-2023,00:00:00,2023,21.03833333
ML1 Status,24-06-2023 20:47,-1.097148441,1,49.868,-6.435,15.44225063,13.69889234,102451.2322,3.15677E-06,0,0,0,BishopRock,24-06-2023 00:00,20:47:42,24-06-2023,00:00:00,2023,20.795
ML1 Status,24-06-2023 20:43,-1.097138942,1,49.961,-5.203,15.27867657,13.24050797,102151.7916,5.18556E-06,0,0,0,Lizard,24-06-2023 00:00,20:43:13,24-06-2023,00:00:00,2023,20.72027778
ML1 Status,24-06-2023 20:28,0.606033133,1,49.935,-5.801,15.18127881,13.3001351,102362.9952,0,1.898042889,1.898042889,0,WolfRock,24-06-2023 00:00,20:28:19,24-06-2023,00:00:00,2023,20.47194444
